target_id	length	eff_length	est_counts	tpm
AT1G21390.1	1335	1174.13	608	23.6934
AT1G48420.2	1460	1299.13	33.8701	1.1929
AT1G48420.3	1528	1367.13	1387.37	46.4326
AT1G48420.1	2019	1858.13	71.7593	1.76703
AT1G76890.2	2119	1958.13	1487	34.7464
AT1G27595.1	4183	4022.13	578.534	6.58134
AT1G27595.2	1634	1473.13	50.4662	1.56747
AT1G30970.2	1576	1415.13	0	0
AT1G09660.3	1462	1301.13	81.5915	2.86922
AT1G09660.2	1230	1069.13	58.3783	2.49839
AT1G09660.1	1396	1235.13	1133.03	41.9729
AT1G12540.1	1072	911.134	0	0
AT1G33260.2	1596	1435.13	27.4385	0.874801
AT1G30970.1	1625	1464.13	429.269	13.415
AT1G33260.1	1863	1702.13	218.562	5.87519
AT1G11300.1	2770	2609.13	49.4791	0.867696
AT1G04880.1	1767	1606.13	27	0.769173
AT1G11300.2	2487	2326.13	9.52085	0.187276
AT1G29980.1	1591	1430.13	617.708	19.7628
AT1G29980.2	1796	1635.13	3.29187	0.0921152
AT1G10930.1	4029	3868.13	235	2.77977
AT1G49510.1	1343	1182.13	552.381	21.3803
AT1G61520.3	973	812.134	122.952	6.92705
AT1G12560.1	1117	956.134	1965	94.0341
AT1G04920.1	3626	3465.13	0	0
AT1G61560.9	2474	2313.13	4.20431	0.0831641
AT1G49510.3	1214	1053.13	40.4318	1.75663
AT1G32350.1	1429	1268.13	0	0
AT1G61560.3	1765	1604.13	0	0
AT1G32350.2	1314	1153.13	0	0
AT1G61560.6	1552	1391.13	0	0
AT1G61560.7	2399	2238.13	14.0238	0.286695
AT1G61560.4	2201	2040.13	286.179	6.41832
AT1G61560.5	2492	2331.13	21.5287	0.422564
AT1G72830.1	2254	2093.13	282.601	6.17758
AT1G52620.1	2492	2331.13	142	2.78717
AT1G31830.1	1549	1388.13	520.706	17.1634
AT1G10910.2	2430	2269.13	89.1225	1.79709
AT1G10910.1	2208	2047.13	179.878	4.02043
AT1G31830.2	2046	1885.13	388.294	9.42454
AT1G67950.1	997	836.134	494.427	27.0563
AT1G59620.2	2911	2750.13	5	0.0831875
AT1G67950.3	840	679.134	78.1275	5.26369
AT1G67950.2	1199	1038.13	16.8777	0.743877
AT1G67950.4	1229	1068.13	206.568	8.84868
AT1G59870.1	4930	4769.13	4786	45.9172
AT1G19140.2	1294	1133.13	182.088	7.3526
AT1G19140.1	1505	1344.13	1305.91	44.4542
AT1G74700.1	1467	1306.13	209	7.3215
AT1G80420.5	1879	1718.13	40.3228	1.07383
AT1G37140.2	675	514.134	0	0
AT1G63910.1	1447	1286.13	52	1.84995
AT1G01305.1	617	456.134	0	0
AT1G20430.1	899	738.134	1456	90.2543
AT1G64385.1	1606	1445.13	872.568	27.627
AT1G64385.2	1330	1169.13	51.4319	2.01284
AT1G68980.1	2076	1915.13	297	7.09576
AT1G62760.1	1273	1112.13	4	0.164568
AT1G26773.1	177	40.5675	0	0
AT1G67910.2	1059	898.134	33.4456	1.70388
AT1G73270.1	1359	1198.13	0	0
AT1G80190.2	1840	1679.13	68.1423	1.85683
AT1G76965.1	1295	1134.13	2	0.0806877
AT1G05800.1	1416	1255.13	0	0
AT1G02790.1	1686	1525.13	0	0
AT1G55540.2	5736	5575.13	134.246	1.10176
AT1G52260.1	1957	1796.13	533	13.5778
AT1G51915.1	565	404.134	0	0
AT1G73180.1	1998	1837.13	1182.55	29.4524
AT1G75890.3	1407	1246.13	0	0
AT1G44170.1	1519	1358.13	56.7326	1.91131
AT1G44170.2	1731	1570.13	2193.17	63.9114
AT1G44170.3	1531	1370.13	1346.09	44.9525
AT1G77060.1	1312	1151.13	39	1.55017
AT1G71720.2	1694	1533.13	27.7544	0.828312
AT1G44085.1	273	117.196	0	0
AT1G23410.1	885	724.134	2740.25	173.146
AT1G26930.2	1547	1386.13	188.26	6.21434
AT1G48820.1	1840	1679.13	0	0
AT1G32330.2	2056	1895.13	25.3665	0.612439
AT1G32330.1	1996	1835.13	574.633	14.3273
AT1G04980.1	1667	1506.13	2296	69.7509
AT1G65170.1	780	619.134	0	0
AT1G30680.1	2728	2567.13	512	9.12564
AT1G01010.1	1688	1527.13	578	17.3178
AT1G65480.2	975	814.134	0	0
AT1G55803.1	817	656.134	1	0.0697347
AT1G23250.2	742	581.134	0	0
AT1G80190.1	912	751.134	0	0
AT1G23250.1	724	563.134	0	0
AT1G64680.1	1250	1089.13	7	0.294075
AT1G05410.1	1615	1454.13	348.256	10.9581
AT1G05410.2	1657	1496.13	220.744	6.75089
AT1G49980.7	2835	2674.13	47.192	0.807471
AT1G34795.1	488	327.307	0	0
AT1G05470.2	3376	3215.13	28.6778	0.408121
AT1G04790.1	2751	2590.13	623	11.0054
AT1G08150.1	2754	2593.13	0	0
AT1G23270.1	543	382.134	0	0
AT1G35375.1	423	262.449	0	0
AT1G78560.1	1595	1434.13	908	28.9693
AT1G74540.1	1870	1709.13	0	0
AT1G51890.5	2973	2812.13	0	0
AT1G51890.4	2710	2549.13	9.09568	0.163262
AT1G59540.2	2735	2574.13	0	0
AT1G51890.1	2631	2470.13	281.572	5.21568
AT1G64030.1	1242	1081.13	0	0
AT1G51890.3	3107	2946.13	109.03	1.6933
AT1G51890.2	3136	2975.13	16.3024	0.250719
AT1G31300.3	1425	1264.13	0	0
AT1G31300.2	1705	1544.13	1036.51	30.7135
AT1G31300.1	1051	890.134	346.494	17.8107
AT1G32375.2	1305	1144.13	2	0.0799825
AT1G13220.1	1410	1249.13	21.8557	0.800565
AT1G31360.5	2515	2354.13	7.40171	0.143861
AT1G31360.4	2358	2197.13	0	0
AT1G31360.7	2230	2069.13	9.52688	0.21067
AT1G31360.6	2382	2221.13	32.527	0.670056
AT1G31360.1	2300	2139.13	3.43989e-06	7.35781e-08
AT1G13220.2	3600	3439.13	445.407	5.92584
AT1G31360.3	2367	2206.13	242.537	5.03022
AT1G31360.2	2305	2144.13	25.9464	0.553689
AT1G43040.1	315	156.528	21.1735	6.18932
AT1G13220.3	3857	3696.13	64.7369	0.801394
AT1G28310.2	1120	959.134	42.6274	2.03353
AT1G31360.8	1886	1725.13	18.0614	0.479038
AT1G28310.1	1635	1474.13	408.373	12.6754
AT1G11360.3	1235	1074.13	525.945	22.4039
AT1G11360.2	1067	906.134	0	0
AT1G11360.1	736	575.134	462.582	36.8011
AT1G32740.1	1427	1266.13	90.0389	3.25381
AT1G32740.4	915	754.134	70.5833	4.28248
AT1G11360.4	1632	1471.13	329.473	10.2473
AT1G50250.1	2573	2412.13	1160.82	22.0194
AT1G80170.2	1752	1591.13	99.6216	2.86476
AT1G56700.2	692	531.134	521.598	44.9339
AT1G47603.1	1406	1245.13	14	0.514462
AT1G29640.1	845	684.134	598	39.9946
AT1G24405.1	718	557.134	11	0.903389
AT1G21070.1	1743	1582.13	393	11.3656
AT1G14430.1	2075	1914.13	24	0.573695
AT1G11840.5	1479	1318.13	40.4719	1.40487
AT1G13550.1	1270	1109.13	63	2.59895
AT1G47580.1	888	727.134	154	9.69054
AT1G72140.1	1924	1763.13	435	11.2887
AT1G14450.2	605	444.134	0	0
AT1G14450.1	601	440.134	2545.5	264.625
AT1G22990.2	708	547.134	0	0
AT1G64355.1	1106	945.134	66.6657	3.22738
AT1G22990.1	748	587.134	10	0.7793
AT1G47420.1	1117	956.134	7922.66	379.135
AT1G74680.1	1952	1791.13	337	8.60882
AT1G16705.1	623	462.134	6.95208	0.688317
AT1G16705.3	1064	903.134	2.04792	0.103754
AT1G18050.1	866	705.134	0	0
AT1G55850.1	2570	2409.13	2476	47.0253
AT1G65690.1	1251	1090.13	907	38.0688
AT1G07380.2	2773	2612.13	405.494	7.10282
AT1G63970.2	522	361.134	29.1173	3.68913
AT1G63970.1	994	833.134	489.883	26.9041
AT1G07380.1	2496	2335.13	235.506	4.61458
AT1G40104.1	1857	1696.13	1	0.0269763
AT1G55870.2	2561	2400.13	7.34242	0.139973
AT1G55870.1	2151	1990.13	177.759	4.08688
AT1G55870.4	1552	1391.13	64.23	2.11257
AT1G80360.1	1877	1716.13	1987.74	52.9968
AT1G80360.3	1639	1478.13	782.929	24.2354
AT1G80360.2	1686	1525.13	26.9101	0.807327
AT1G56440.2	1813	1652.13	264.421	7.32306
AT1G24706.9	5482	5321.13	0	0
AT1G24706.8	6149	5988.13	101.289	0.773951
AT1G24706.7	6106	5945.13	309.475	2.3818
AT1G24706.6	5480	5319.13	0	0
AT1G24706.5	6017	5856.13	531.62	4.15367
AT1G24706.4	5415	5254.13	0	0
AT1G24706.3	6254	6093.13	155.616	1.16857
AT1G24706.2	5903	5742.13	0	0
AT1G24706.1	5415	5254.13	0	0
AT1G56020.1	1740	1579.13	714	20.6881
AT1G18970.1	1115	954.134	491.755	23.582
AT1G78750.2	1784	1623.13	0	0
AT1G77030.1	2811	2650.13	1316	22.7211
AT1G53970.1	1169	1008.13	12.6688	0.574987
AT1G53970.2	1238	1077.13	3.49368e-05	1.48407e-06
AT1G15970.2	1586	1425.13	157.173	5.04618
AT1G17285.2	806	645.134	17.3484	1.23041
AT1G17285.1	622	461.134	476.652	47.295
AT1G15970.1	1968	1807.13	505.827	12.8072
AT1G33090.1	1815	1654.13	96	2.65548
AT1G07615.1	1675	1514.13	366	11.0601
AT1G62440.1	2361	2200.13	215	4.47127
AT1G67120.2	16444	16283.1	216.528	0.608439
AT1G19830.1	830	669.134	0	0
AT1G61230.1	1518	1357.13	50	1.68573
AT1G72740.1	1340	1179.13	315.062	12.2257
AT1G68530.2	2220	2059.13	3	0.066662
AT1G69530.1	1396	1235.13	0	0
AT1G68530.1	2252	2091.13	9.46668e-08	2.07137e-09
AT1G53620.1	544	383.134	14	1.67193
AT1G43020.3	1537	1376.13	96.6843	3.21468
AT1G28370.1	1187	1026.13	0	0
AT1G28370.2	1165	1004.13	36	1.64041
AT1G62250.3	1442	1281.13	13.0745	0.466951
AT1G43020.5	1239	1078.13	5.66935	0.240604
AT1G43020.4	1067	906.134	0	0
AT1G78850.1	1676	1515.13	8189.8	247.323
AT1G62250.2	1235	1074.13	31.221	1.32994
AT1G80670.1	1612	1451.13	879	27.7155
AT1G69530.5	1122	961.134	0	0
AT1G01550.1	1572	1411.13	4027.08	130.576
AT1G78800.1	1567	1406.13	812	26.4223
AT1G01550.2	1380	1219.13	233.919	8.77923
AT1G34260.4	4103	3942.13	24.5721	0.285202
AT1G15040.2	1481	1320.13	75.1974	2.60631
AT1G34260.2	5013	4852.13	292.751	2.76062
AT1G34260.1	4991	4830.13	0	0
AT1G15040.1	1426	1265.13	655.122	23.6934
AT1G75080.1	1563	1402.13	420.334	13.7166
AT1G64330.1	2070	1909.13	1721	41.2464
AT1G07040.1	1774	1613.13	728	20.6492
AT1G27535.1	324	165.238	0	0
AT1G23770.1	1053	892.134	0	0
AT1G34270.1	1754	1593.13	442	12.6944
AT1G75660.1	3511	3350.13	2112	28.8452
AT1G11670.1	2136	1975.13	3228	74.7788
AT1G12840.1	2801	2640.13	7486	129.738
AT1G47480.1	1222	1061.13	1681	72.4835
AT1G67040.1	3101	2940.13	63.985	0.995756
AT1G76010.2	1771	1610.13	4.26181e-08	1.21108e-09
AT1G08810.3	953	792.134	8.05135	0.465063
AT1G08810.2	1103	942.134	0	0
AT1G08810.1	1206	1045.13	5.94865	0.260428
AT1G59725.1	1512	1351.13	136	4.60556
AT1G79410.1	1931	1770.13	768	19.8517
AT1G54220.2	2035	1874.13	0	0
AT1G48310.4	1716	1555.13	9.79434	0.28817
AT1G48310.1	2405	2244.13	219.234	4.46993
AT1G48310.2	2037	1876.13	20.7953	0.507158
AT1G48310.3	1990	1829.13	24.1766	0.604772
AT1G01900.1	2607	2446.13	69.4386	1.29886
AT1G13820.1	1461	1300.13	136	4.78622
AT1G48370.2	2000	1839.13	27.4738	0.683515
AT1G48370.1	2505	2344.13	400.026	7.80813
AT1G71400.1	2806	2645.13	1185	20.498
AT1G73270.2	1565	1404.13	306.585	9.99043
AT1G51860.1	3219	3058.13	947.652	14.1786
AT1G51860.2	2767	2606.13	864.127	15.1713
AT1G17420.1	3086	2925.13	0	0
AT1G66210.1	2677	2516.13	0	0
AT1G12130.1	1501	1340.13	4	0.136569
AT1G22020.2	2595	2434.13	182.113	3.42325
AT1G38065.2	1794	1633.13	65.2812	1.82898
AT1G22020.1	3027	2866.13	673.887	10.758
AT1G61250.1	1403	1242.13	2044	75.2929
AT1G61250.2	1312	1151.13	0	0
AT1G35910.1	1555	1394.13	124	4.06967
AT1G66230.1	1384	1223.13	153	5.72347
AT1G61065.1	961	800.134	81	4.63195
AT1G70730.1	1966	1805.13	2174.81	55.1257
AT1G61110.1	1337	1176.13	0	0
AT1G70730.2	1818	1657.13	0	0
AT1G08560.1	1386	1225.13	1761	65.7684
AT1G66880.1	4147	3986.13	208.792	2.39665
AT1G45221.1	565	404.134	0	0
AT1G50090.1	1213	1052.13	18	0.782786
AT1G62270.1	1152	991.134	0	0
AT1G22430.5	1606	1445.13	11.8923	0.376531
AT1G22430.4	1286	1125.13	3.49624	0.14218
AT1G22430.1	1565	1404.13	132.596	4.3208
AT1G22430.3	1659	1498.13	16.6323	0.507977
AT1G22430.2	1468	1307.13	12.383	0.433459
AT1G73090.1	1159	998.134	87	3.98816
AT1G69820.1	1136	975.134	0	0
AT1G04778.1	848	687.134	73	4.86097
AT1G59730.1	640	479.134	238	22.728
AT1G58050.1	4254	4093.13	2	0.0223571
AT1G26140.1	489	328.274	0	0
AT1G80420.2	1193	1032.13	0	0
AT1G68300.1	759	598.134	2048	156.665
AT1G20730.1	1064	903.134	0	0
AT1G59750.2	2442	2281.13	60.9975	1.2235
AT1G59750.3	2323	2162.13	440.074	9.31291
AT1G44608.1	979	818.134	829	46.363
AT1G59750.4	2558	2397.13	250.928	4.7896
AT1G21960.1	615	454.134	0	0
AT1G51790.2	3389	3228.13	659.845	9.35259
AT1G51790.3	3303	3142.13	10.5331	0.153382
AT1G51790.1	3380	3219.13	13.6224	0.193622
AT1G55350.2	6872	6711.13	0	0
AT1G17410.3	793	632.134	12.9581	0.937937
AT1G55350.1	7595	7434.13	0	0
AT1G55350.6	6952	6791.13	0	0
AT1G28140.1	2116	1955.13	416.544	9.74825
AT1G55350.5	7153	6992.13	0	0
AT1G58602.1	3849	3688.13	3.81555	0.0473361
AT1G55500.4	2325	2164.13	55.713	1.17792
AT1G57760.1	563	402.134	0	0
AT1G80420.4	1774	1613.13	4.36657	0.123855
AT1G80870.1	2500	2339.13	574	11.2279
AT1G55500.3	1779	1618.13	208.014	5.88192
AT1G31780.1	2323	2162.13	920	19.4692
AT1G31510.1	930	769.134	0	0
AT1G55500.2	2240	2079.13	48.5939	1.0694
AT1G58602.2	5116	4955.13	22.1845	0.20485
AT1G55500.1	2460	2299.13	35.2859	0.702228
AT1G62630.1	3465	3304.13	0	0
AT1G03982.1	1290	1129.13	0	0
AT1G80680.1	3869	3708.13	961	11.858
AT1G13780.2	1840	1679.13	84.7383	2.30907
AT1G13780.1	1615	1454.13	110.262	3.46946
AT1G03390.1	1386	1225.13	1	0.0373472
AT1G04750.1	1276	1115.13	4216.82	173.021
AT1G04750.2	738	577.134	0	0
AT1G15710.1	1781	1620.13	343	9.6869
AT1G07175.1	508	347.24	33.9886	4.47862
AT1G07175.2	493	332.274	152.011	20.9325
AT1G53700.1	1861	1700.13	114	3.06806
AT1G62620.2	1572	1411.13	7.52219	0.243903
AT1G50980.1	1113	952.134	0	0
AT1G24350.4	799	638.134	79.123	5.67326
AT1G24350.5	453	292.339	0	0
AT1G24350.2	1039	878.134	14.7819	0.770212
AT1G24350.3	924	763.134	24.1049	1.44526
AT1G24350.1	1259	1098.13	919.617	38.3172
AT1G43950.1	669	508.134	0	0
AT1G08570.1	1714	1553.13	1088.7	32.0732
AT1G50530.1	345	185.516	0	0
AT1G05850.2	1905	1744.13	13625.2	357.442
AT1G19400.2	1227	1066.13	102.484	4.39832
AT1G19400.3	1621	1460.13	583.237	18.2765
AT1G19400.1	1719	1558.13	195.482	5.74041
AT1G69530.3	1124	963.134	0	0
AT1G19400.4	1625	1464.13	7.79734	0.243673
AT1G17820.1	2856	2695.13	156.91	2.66387
AT1G34355.2	4767	4606.13	83.3861	0.828321
AT1G34355.3	3982	3821.13	41.2411	0.493833
AT1G34355.1	4642	4481.13	166.373	1.69878
AT1G68150.1	1322	1161.13	1426	56.1926
AT1G67035.2	981	820.134	82	4.57479
AT1G62515.1	456	295.339	0	0
AT1G73470.2	1260	1099.13	95.8014	3.98807
AT1G04340.1	1044	883.134	1632	84.5542
AT1G33860.1	462	301.339	0	0
AT1G33860.2	666	505.134	0	0
AT1G64795.1	201	57.2288	2	1.59903
AT1G49430.1	2508	2347.13	692.301	13.4958
AT1G76090.1	1635	1474.13	6265	194.458
AT1G10330.1	1552	1391.13	71	2.33524
AT1G74280.1	1472	1311.13	486.966	16.9939
AT1G11610.2	1683	1522.13	0	0
AT1G11610.1	1633	1472.13	0	0
AT1G23010.1	2292	2131.13	379	8.13711
AT1G49390.2	1410	1249.13	116.132	4.25387
AT1G49390.1	1088	927.134	183.868	9.07415
AT1G10320.1	2274	2113.13	0	0
AT1G10320.2	2296	2135.13	302	6.47178
AT1G18090.2	1769	1608.13	121.112	3.44593
AT1G23970.2	1331	1170.13	241.073	9.4266
AT1G23970.1	1122	961.134	59.7542	2.84463
AT1G18090.1	1975	1814.13	62.1876	1.56847
AT1G33470.3	2086	1925.13	1355.59	32.2187
AT1G33470.2	823	662.134	280.412	19.3773
AT1G33470.1	738	577.134	0	0
AT1G69530.4	1146	985.134	22.6808	1.05343
AT1G11970.1	300	142.191	0	0
AT1G15215.2	1058	897.134	106.314	5.4222
AT1G15215.3	1082	921.134	22.032	1.09439
AT1G15215.1	544	383.134	23.3573	2.78942
AT1G36675.1	807	646.134	10	0.70814
AT1G15215.4	795	634.134	7.29655	0.526476
AT1G23910.1	222	73.4021	1	0.623352
AT1G66340.1	2774	2613.13	750	13.1323
AT1G33490.1	965	804.134	626.72	35.6604
AT1G33490.3	1033	872.134	58.4642	3.06724
AT1G02660.1	2842	2681.13	96	1.6383
AT1G57790.1	1384	1223.13	21	0.785574
AT1G76270.1	2314	2153.13	700	14.8754
AT1G66290.1	1362	1201.13	0	0
AT1G54920.4	3260	3099.13	41.5558	0.613526
AT1G69670.1	2638	2477.13	238.661	4.40832
AT1G54920.2	3188	3027.13	1328.62	20.0821
AT1G21150.1	1469	1308.13	73.8906	2.58451
AT1G67440.1	1571	1410.13	109.234	3.54437
AT1G54920.1	3091	2930.13	0	0
AT1G14180.1	1659	1498.13	96.8535	2.95806
AT1G14180.2	1604	1443.13	171.147	5.42629
AT1G44941.1	183	44.3904	0	0
AT1G09795.1	1516	1355.13	234	7.90088
AT1G18580.1	2258	2097.13	827	18.0435
AT1G73410.1	1270	1109.13	81.5401	3.36379
AT1G18335.2	903	742.134	0	0
AT1G18335.3	1392	1231.13	53.0248	1.97068
AT1G18335.1	1275	1114.13	158.975	6.52881
AT1G18420.2	1497	1336.13	112.349	3.84735
AT1G18420.1	1746	1585.13	467.632	13.4983
AT1G06050.1	1428	1267.13	197	7.11353
AT1G77660.1	1933	1772.13	487	12.574
AT1G52380.4	2188	2027.13	4.31949	0.0974972
AT1G14990.2	835	674.134	0	0
AT1G26120.1	2636	2475.13	676	12.4965
AT1G75210.1	2413	2252.13	610.776	12.4088
AT1G52380.1	1858	1697.13	935.753	25.2282
AT1G52380.2	2022	1861.13	13.4647	0.331025
AT1G52380.3	2057	1896.13	21.4624	0.517906
AT1G09840.6	1591	1430.13	0	0
AT1G30230.2	1023	862.134	49.046	2.60298
AT1G73690.1	1802	1641.13	223	6.21731
AT1G01650.2	2500	2339.13	19.8346	0.387981
AT1G01650.3	1795	1634.13	0	0
AT1G01650.1	2229	2068.13	855.165	18.9197
AT1G01650.4	1548	1387.13	0	0
AT1G35215.1	1075	914.134	0	0
AT1G64110.2	2981	2820.13	65.687	1.06574
AT1G32370.2	925	764.134	46.8057	2.80266
AT1G72050.2	1481	1320.13	0.267099	0.00925755
AT1G72050.3	1300	1139.13	136.862	5.49732
AT1G05250.1	1492	1331.13	11839	406.944
AT1G72050.4	1493	1332.13	71.3058	2.44917
AT1G07010.3	1542	1381.13	0	0
AT1G64480.2	940	779.134	19.3691	1.13747
AT1G64480.3	732	571.134	5.36238	0.429597
AT1G31280.1	3602	3441.13	443	5.89039
AT1G64480.4	721	560.134	0	0
AT1G64110.5	2680	2519.13	85.82	1.55876
AT1G10417.1	1390	1229.13	0	0
AT1G10417.3	1970	1809.13	27.4587	0.694466
AT1G10417.2	1019	858.134	8.99515	0.479617
AT1G10417.4	1328	1167.13	20.5462	0.805474
AT1G36005.1	531	370.134	0	0
AT1G34910.1	399	238.75	0	0
AT1G67890.1	3007	2846.13	591.799	9.51395
AT1G63880.2	3326	3165.13	10	0.144561
AT1G79620.4	3249	3088.13	9.55425	0.141561
AT1G58280.4	1098	937.134	0	0
AT1G58280.3	1078	917.134	0	0
AT1G58280.2	1032	871.134	184.899	9.71162
AT1G58280.1	1234	1073.13	492.101	20.9818
AT1G79620.5	3153	2992.13	1.74362e-07	2.66632e-09
AT1G12290.2	3434	3273.13	12.7238	0.177866
AT1G12290.3	2743	2582.13	0	0
AT1G12290.1	2874	2713.13	63.9206	1.07798
AT1G31540.1	4886	4725.13	22.527	0.218138
AT1G12290.4	2763	2602.13	54.3557	0.955778
AT1G31540.2	4359	4198.13	369.473	4.02688
AT1G23040.3	794	633.134	93.7713	6.77667
AT1G23040.2	700	539.134	67.5832	5.73566
AT1G26560.1	2075	1914.13	37	0.884446
AT1G71800.1	2123	1962.13	632	14.7377
AT1G16690.1	1950	1789.13	187	4.78234
AT1G08200.1	1846	1685.13	11533	313.148
AT1G50470.1	366	206.099	0	0
AT1G74720.1	3905	3744.13	463	5.65811
AT1G26796.1	530	369.134	0	0
AT1G74385.1	246	93.2595	190.597	93.5114
AT1G01480.2	1735	1574.13	83.4611	2.42596
AT1G56100.2	649	488.134	0	0
AT1G56100.3	690	529.134	0	0
AT1G53460.1	1519	1358.13	533	17.9567
AT1G51000.1	257	102.782	0	0
AT1G52150.1	2736	2575.13	113.14	2.01029
AT1G52150.3	3618	3457.13	362.72	4.80061
AT1G52150.2	3433	3272.13	234.14	3.27406
AT1G29080.1	1172	1011.13	0	0
AT1G06030.1	1216	1055.13	9.17648	0.397933
AT1G18480.1	1476	1315.13	1043	36.2874
AT1G58250.2	8391	8230.13	0.118183	0.000657039
AT1G04180.1	1649	1488.13	114	3.50513
AT1G68360.1	1061	900.134	47	2.38909
AT1G18193.1	433	272.449	141	23.6797
AT1G44960.1	1203	1042.13	526	23.0943
AT1G60350.1	963	802.134	0	0
AT1G10750.1	2056	1895.13	188.764	4.55744
AT1G54080.1	1931	1770.13	3019.38	78.0466
AT1G05835.1	599	438.134	49.3666	5.15547
AT1G10750.2	1370	1209.13	21.236	0.8036
AT1G32230.2	2806	2645.13	4106.34	71.0312
AT1G17310.1	689	528.134	51	4.41843
AT1G17310.2	909	748.134	0	0
AT1G32230.1	2021	1860.13	982.564	24.169
AT1G48270.1	1258	1097.13	362.999	15.1387
AT1G13320.4	2296	2135.13	72.8567	1.5613
AT1G13320.1	1953	1792.13	782.035	19.9663
AT1G13320.3	2128	1967.13	1702.11	39.5909
AT1G13320.2	2045	1884.13	0	0
AT1G17370.2	1763	1602.13	209.17	5.97367
AT1G17370.1	1578	1417.13	479.83	15.4924
AT1G60370.1	852	691.134	0	0
AT1G13300.1	1336	1175.13	2404	93.6028
AT1G25145.1	1224	1063.13	582.211	25.0573
AT1G21270.1	3585	3424.13	0	0
AT1G52870.2	1762	1601.13	112.209	3.20657
AT1G70000.2	1393	1232.13	749.657	27.8385
AT1G70000.1	1724	1563.13	198.343	5.80581
AT1G52870.1	1391	1230.13	42.7911	1.59163
AT1G54280.3	4355	4194.13	0	0
AT1G54280.2	4235	4074.13	12	0.134768
AT1G54280.1	4395	4234.13	0	0
AT1G03650.1	892	731.134	89	5.56974
AT1G80380.6	1494	1333.13	349.518	11.996
AT1G65420.1	1017	856.134	115.978	6.19832
AT1G70060.1	4511	4350.13	824	8.66695
AT1G06420.1	1150	989.134	85	3.93193
AT1G06420.2	956	795.134	0	0
AT1G70060.2	4330	4169.13	0	0
AT1G51340.1	1849	1688.13	24.442	0.662478
AT1G51340.3	2132	1971.13	0	0
AT1G51340.2	2614	2453.13	11.3923	0.212486
AT1G51340.5	1968	1807.13	37.1657	0.94101
AT1G51340.4	1783	1622.13	0	0
AT1G06440.1	1909	1748.13	115	3.00999
AT1G30620.5	2067	1906.13	11.9304	0.286381
AT1G21430.1	1176	1015.13	0	0
AT1G24150.2	2774	2613.13	2.5224e-06	4.41666e-08
AT1G77740.2	2698	2537.13	323.302	5.83051
AT1G30210.2	1205	1044.13	0.890638	0.0390289
AT1G16310.2	1457	1296.13	4.53324	0.16003
AT1G16310.1	1602	1441.13	344.467	10.9367
AT1G30210.1	1700	1539.13	3.10936	0.092435
AT1G61990.2	1450	1289.13	118.064	4.19046
AT1G69720.1	1250	1089.13	0	0
AT1G55680.1	1960	1799.13	2337	59.4343
AT1G28410.1	1428	1267.13	18.5282	0.66904
AT1G28410.2	1435	1274.13	833.472	29.9307
AT1G10522.1	1104	943.134	200.312	9.71795
AT1G10522.2	991	830.134	126.688	6.98281
AT1G60987.1	700	539.134	0	0
AT1G55720.2	1347	1186.13	0	0
AT1G55720.1	1449	1288.13	0	0
AT1G63750.1	4378	4217.13	0	0
AT1G49975.1	1231	1070.13	30	1.2827
AT1G43722.1	975	814.134	0	0
AT1G15080.1	1352	1191.13	68	2.6121
AT1G03070.1	1132	971.134	165.095	7.77852
AT1G45150.1	2423	2262.13	386	7.80748
AT1G58766.1	2003	1842.13	0	0
AT1G03070.2	971	810.134	0	0
AT1G02980.2	2395	2234.13	17	0.348162
AT1G02980.1	2444	2283.13	0	0
AT1G11590.1	1686	1525.13	0	0
AT1G57906.1	687	526.134	0	0
AT1G21680.1	2541	2380.13	473	9.09288
AT1G48550.2	1247	1086.13	0	0
AT1G27080.2	2140	1979.13	0	0
AT1G27080.1	2185	2024.13	0	0
AT1G48550.1	1295	1134.13	239	9.64218
AT1G76040.1	2413	2252.13	19.386	0.393855
AT1G54510.4	1888	1727.13	150.36	3.98335
AT1G75450.1	2711	2550.13	151.902	2.72548
AT1G76970.1	1387	1226.13	182.992	6.82867
AT1G77130.1	2176	2015.13	3188	72.3863
AT1G19115.1	1033	872.134	6.11316	0.320719
AT1G75945.1	461	300.339	388	59.1102
AT1G19115.3	791	630.134	49.4885	3.59346
AT1G19115.2	801	640.134	22.3182	1.59525
AT1G19115.4	758	597.134	16.0801	1.23214
AT1G64253.2	1200	1039.13	11.1228	0.489763
AT1G64253.3	775	614.134	0	0
AT1G78200.5	931	770.134	54.8432	3.25836
AT1G78200.4	1225	1064.13	0	0
AT1G78200.1	1152	991.134	36.3643	1.67875
AT1G78200.3	1746	1585.13	103.163	2.97784
AT1G78200.2	1266	1105.13	28.6291	1.18532
AT1G34670.1	1378	1217.13	362	13.6086
AT1G51320.1	1128	967.134	0	0
AT1G29520.1	877	716.134	1375.78	87.9012
AT1G56610.3	2170	2009.13	0	0
AT1G76720.2	3741	3580.13	7.47127	0.0954854
AT1G29500.1	968	807.134	10	0.566886
AT1G43700.1	1457	1296.13	1012	35.725
AT1G53090.3	2938	2777.13	131.69	2.16968
AT1G53090.2	2809	2648.13	64.6672	1.11734
AT1G53090.1	2983	2822.13	0	0
AT1G53090.5	2253	2092.13	0	0
AT1G53090.4	2575	2414.13	2.64333	0.0500994
AT1G15340.1	1829	1668.13	1979.07	54.284
AT1G15340.2	1432	1271.13	385.929	13.8918
